Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood,Final_Exam_Category
S00225,0.323529412,0,2,1,0.292433538,1,0.811594203,0.530612245,0.13559322,2,0.536231884,3,0,0,Medium
S00226,0.205882353,0,1,3,0.973415133,1,0.449275362,0.775510204,0.322033898,0,0.144927536,3,1,0,Low
S00227,0.176470588,0,0,1,0.687116564,0.333333333,0.884057971,0.326530612,0.847457627,2,0.275362319,0,1,0,Low
S00228,0.264705882,0,0,2,0.666666667,0,0.434782609,0.632653061,0.93220339,1,0.507246377,2,0.25,0,Medium
S00229,0.205882353,1,2,1,0.672801636,1,0.405797101,0.306122449,0,2,0.492753623,0,0,1,Low
S00230,0.411764706,1,2,2,0.278118609,0.333333333,0.217391304,0.183673469,0.813559322,2,0.289855072,1,0.75,0,Low
S00231,0.382352941,0,2,2,0.122699387,0.666666667,0.971014493,0.897959184,0.423728814,1,0.289855072,0,1,1,Low
S00232,0.441176471,1,1,3,0.519427403,0.666666667,0.710144928,0.346938776,0.966101695,2,0.492753623,3,1,0,Low
S00233,0.411764706,0,2,3,0.719836401,0.666666667,0.927536232,0.632653061,0.050847458,0,0.086956522,3,1,1,Low
S00234,0.147058824,0,2,0,0.220858896,0.666666667,0.347826087,0.857142857,0.762711864,1,0.101449275,1,0.25,0,Low
S00235,0.735294118,0,2,4,0.72597137,0.333333333,0.782608696,0.591836735,0.711864407,0,0.768115942,0,0.5,0,High
S00236,0.147058824,1,2,2,0.856850716,1,0.405797101,0.87755102,0.016949153,2,0.869565217,3,1,0,High
S00237,0.352941176,1,1,0,0.214723926,0,0.710144928,0.469387755,0.355932203,2,0.985507246,1,1,0,High
S00238,0.441176471,0,0,1,0.284253579,0,0.536231884,0.163265306,0.762711864,2,0.753623188,1,0.75,0,High
S00239,0.735294118,1,0,0,0.206543967,0.333333333,0.782608696,0.06122449,0.881355932,0,0.724637681,3,0.5,0,Medium
S00240,0.235294118,0,0,0,0.413087935,0.333333333,0.289855072,0.755102041,0.169491525,0,0.594202899,3,0.5,0,Medium
S00241,0.676470588,0,0,0,0.742331288,0,0.637681159,0.040816327,0.254237288,2,0.47826087,3,0.25,0,Low
S00242,0.529411765,0,1,4,0.574642127,0.666666667,0.028985507,0.693877551,0.525423729,2,0.971014493,3,0.75,0,High
S00243,0.5,0,0,3,0.167689162,0.333333333,0.202898551,0.489795918,0.677966102,0,0.855072464,1,0,0,High
S00244,0.264705882,0,0,4,0.390593047,0.333333333,0.463768116,0.979591837,0.016949153,0,0.608695652,0,0.5,0,Medium
S00245,0.676470588,1,2,0,0.687116564,0.666666667,0,0.224489796,0.661016949,0,0.246376812,0,0.25,0,Low
S00246,0.411764706,1,2,2,0.513292434,0.666666667,0.869565217,0.775510204,0.322033898,0,0.086956522,0,0.5,0,Low
S00247,0.235294118,0,2,3,0.754601227,0.333333333,0.115942029,0.020408163,0.966101695,2,0.101449275,0,0.5,0,Low
S00248,0.176470588,0,2,2,0.519427403,0.333333333,0.623188406,0.142857143,0.644067797,2,0.347826087,3,0,1,Low
S00249,0.470588235,0,0,0,0.852760736,1,0.275362319,0.285714286,0.491525424,0,0.376811594,2,1,1,Low
S00250,0.705882353,1,2,4,0.740286299,0.333333333,0.275362319,0.93877551,0.915254237,2,0.449275362,0,1,0,Low
S00251,0.088235294,1,2,2,0.513292434,0,0.130434783,0.244897959,0.779661017,0,0.826086957,2,0.25,1,High
S00252,0.205882353,0,2,4,0.106339468,0.666666667,0.420289855,0.346938776,0.881355932,0,0.826086957,3,0.75,0,High
S00253,0.029411765,1,0,1,0.517382413,1,0.405797101,0.489795918,0.644067797,0,0.695652174,3,0.25,0,Medium
S00254,0.764705882,0,0,2,0.666666667,1,0.246376812,0.734693878,0.983050847,0,0.202898551,3,0.5,0,Low
S00255,0.088235294,1,2,2,0.071574642,0.666666667,0.275362319,0.734693878,0.254237288,0,0.710144928,2,0.75,0,Medium
S00256,0.911764706,1,2,3,0.875255624,0.666666667,0.84057971,0.448979592,0.338983051,2,0,2,0.25,0,
S00257,0.264705882,1,1,2,0.059304703,0.666666667,0.028985507,0.367346939,0.271186441,2,0.144927536,0,0.75,0,Low
S00258,0.323529412,0,2,3,0.666666667,0,0.753623188,0.387755102,0.694915254,0,0.289855072,1,0.5,0,Low
S00259,0.235294118,0,1,3,0.901840491,1,0.550724638,0,0.661016949,1,0.666666667,3,0,0,Medium
S00260,0.323529412,1,0,4,0.423312883,0,0.463768116,0.591836735,0.237288136,2,0.463768116,3,1,0,Low
S00261,0.794117647,0,0,3,0.151329243,0,0.710144928,0.612244898,0.186440678,2,0.217391304,0,0.5,0,Low
S00262,0.117647059,1,2,1,0.621676892,0.333333333,0.942028986,0.020408163,0.338983051,1,0.231884058,0,0.75,1,Low
S00263,0.911764706,1,0,4,0.118609407,0.333333333,0.202898551,0.081632653,0.169491525,2,0.420289855,0,0.25,1,Low
S00264,0.058823529,1,1,1,0.247443763,0.333333333,0.405797101,0.020408163,0.389830508,0,0.217391304,1,1,0,Low
S00265,0.235294118,0,2,0,0.212678937,0.333333333,0.884057971,0.040816327,0.762711864,2,0.463768116,3,1,0,Low
S00266,0.823529412,0,2,2,0.472392638,0.666666667,0.594202899,0.408163265,0.542372881,2,0.666666667,1,0.5,0,Medium
S00267,0.264705882,0,2,1,0.775051125,1,0.536231884,0.918367347,0.966101695,1,0.333333333,3,0.25,0,Low
S00268,0.176470588,1,2,2,0.90797546,0.333333333,0.797101449,0.326530612,0,2,0.927536232,1,0,0,High
S00269,0.647058824,1,2,0,0.341513292,1,0.47826087,0.714285714,0.288135593,2,0.956521739,1,0,1,High
S00270,0.176470588,1,1,3,0.247443763,0,0.550724638,0.571428571,0.101694915,2,0.942028986,2,0.75,0,High
S00271,0.411764706,0,2,4,0.280163599,0,0.202898551,0.285714286,0.813559322,0,0.623188406,1,1,0,Medium
S00272,0.205882353,0,2,0,0.848670757,0.333333333,0.550724638,0.081632653,0.016949153,0,0.884057971,2,0.25,0,High
S00273,0.147058824,0,2,4,0.531697342,1,0.550724638,0.551020408,0.220338983,1,0.434782609,3,0.25,0,Low
S00274,0.058823529,1,1,0,0.27198364,0.333333333,0.15942029,0.204081633,0.796610169,2,0.246376812,2,1,0,Low
S00275,0.852941176,1,2,1,0.938650307,0.666666667,0.565217391,0.530612245,0.983050847,2,0.246376812,0,0,0,Low
S00276,0.176470588,0,0,1,0.081799591,0.666666667,0.652173913,0.469387755,0.796610169,2,0.782608696,1,0.25,1,High
S00277,0.176470588,0,2,3,0.051124744,0.333333333,0.739130435,0.632653061,0.440677966,0,0.376811594,1,0,0,Low
S00278,0.029411765,1,2,3,0.165644172,0.666666667,0.101449275,0.755102041,1,0,0.376811594,3,0,0,Low
S00279,0.058823529,1,2,1,0.345603272,0.333333333,0.942028986,0.632653061,0.93220339,2,0.550724638,1,0.25,0,Medium
S00280,0.147058824,2,0,0,0.257668712,0.333333333,0.101449275,0.755102041,0.949152542,2,0.68115942,1,0.5,0,Medium
S00281,0.235294118,0,2,4,0.022494888,1,0.202898551,0.06122449,0.796610169,2,0.043478261,2,1,0,Low
S00282,0,0,0,0,0.72597137,0.666666667,0.014492754,0.142857143,0.593220339,2,0.434782609,0,0.5,0,Low
S00283,0.323529412,0,2,3,0.574642127,1,0.434782609,0.816326531,0.728813559,2,0,1,0.75,0,
S00284,0.147058824,1,1,2,0.441717791,0.333333333,0.130434783,0.142857143,0.508474576,2,0.536231884,3,1,0,Medium
S00285,0.617647059,2,2,3,0.116564417,1,0.710144928,0.204081633,0.813559322,0,0.420289855,0,0.75,0,Low
S00286,0.294117647,0,2,2,0.773006135,0,0.52173913,0.87755102,0.203389831,1,0.391304348,1,0.75,0,Low
S00287,0.205882353,0,0,2,0.797546012,0,0.782608696,0.571428571,0.050847458,0,0.536231884,2,0.75,1,Medium
S00288,0.794117647,1,2,1,0.030674847,0,0.434782609,0.183673469,0.423728814,2,0.971014493,3,0.75,0,High
S00289,0.264705882,2,1,4,0.983640082,1,0.246376812,0.755102041,0.355932203,2,0.188405797,2,0.75,1,Low
S00290,0.058823529,2,2,2,0.946830266,1,0.579710145,0.387755102,0.474576271,0,0.028985507,3,0.25,0,Low
S00291,0.382352941,0,2,1,0.147239264,1,0.405797101,0.448979592,0.118644068,2,0.985507246,3,0.5,0,High
S00292,0.764705882,0,0,4,0.398773006,0,0.797101449,0.510204082,0.542372881,0,0.072463768,3,1,0,Low
S00293,0.970588235,0,0,0,0.429447853,0.333333333,0.463768116,0,0.847457627,0,0.623188406,2,0,0,Medium
S00294,1,1,2,3,0.261758691,0.333333333,0.855072464,0.693877551,0.406779661,2,0.652173913,1,1,0,Medium
S00295,0.5,0,0,4,0.398773006,1,0.275362319,0.12244898,0,2,0.420289855,3,0.5,0,Low
S00296,0.352941176,0,0,1,0.384458078,1,0.84057971,0.775510204,0.847457627,1,0.144927536,2,0,0,Low
S00297,0.088235294,1,2,1,0.63803681,0.666666667,0.52173913,0.775510204,0.084745763,2,0.782608696,3,0.25,0,High
S00298,0.294117647,1,2,2,0.27198364,0.666666667,1,0.020408163,0.813559322,2,0.202898551,1,0.25,0,Low
S00299,0.411764706,1,2,4,0.263803681,0,0.144927536,0.673469388,0.745762712,2,0.072463768,1,0.5,0,Low
S00300,0.617647059,0,2,4,0.885480573,0.666666667,0.971014493,0.510204082,0.661016949,2,0.47826087,1,0.5,0,Low
S00301,0.558823529,0,1,4,0.45194274,0,0.753623188,0.734693878,0.627118644,2,0.028985507,3,0.5,0,Low
S00302,0.764705882,1,2,4,0.462167689,1,0.565217391,0.734693878,0.694915254,2,0.405797101,0,0.75,0,Low
S00303,0.441176471,0,0,4,0.924335378,1,0.463768116,0.448979592,0.677966102,1,0.869565217,3,1,1,High
S00304,0.294117647,2,0,3,0.72801636,1,0.333333333,0.469387755,0.898305085,0,0.086956522,1,0.75,0,Low
S00305,0,0,2,3,0.54601227,0,0.826086957,0.632653061,0.186440678,2,0.637681159,2,0.75,1,Medium
S00306,0.647058824,1,0,1,1,0,0.942028986,0.979591837,0.13559322,1,0.507246377,2,1,0,Medium
S00307,0.941176471,1,1,0,0.519427403,1,0.405797101,0.040816327,0.677966102,1,0.275362319,1,1,0,Low
S00308,0.941176471,0,1,1,0.848670757,0.333333333,0.260869565,0.020408163,0.220338983,2,0.434782609,3,0.5,0,Low
S00309,0.882352941,0,2,3,0.785276074,1,0.202898551,0.448979592,0.983050847,0,0.942028986,0,0.5,0,High
S00310,0.029411765,1,2,4,0.877300613,0.333333333,0.724637681,0.040816327,0.186440678,2,0.333333333,2,0.25,1,Low
S00311,0.735294118,0,0,1,0.128834356,1,0.144927536,0.816326531,0.254237288,2,0.101449275,2,0.75,0,Low
S00312,0.911764706,1,1,0,0.580777096,0.666666667,0.304347826,0.06122449,0.186440678,0,0.173913043,0,0.5,0,Low
S00313,1,0,1,2,0.564417178,1,0.724637681,0.918367347,0.423728814,0,0.492753623,3,1,0,Low
S00314,0.735294118,1,2,1,0.3599182,0,0.072463768,0.510204082,0.86440678,1,0.333333333,0,0.75,1,Low
S00315,0.382352941,1,2,0,0.149284254,1,0.855072464,0.632653061,0.898305085,2,0.768115942,0,0.75,0,High
S00316,0.147058824,0,2,1,0.370143149,0,0.579710145,0.020408163,0.949152542,0,0.072463768,1,0.75,0,Low
S00317,0.617647059,1,0,4,0.605316973,1,0.768115942,0.12244898,0.762711864,2,0.231884058,2,1,0,Low
S00318,0.352941176,1,2,0,0.895705521,0.333333333,0.144927536,0.87755102,0,0,0.84057971,3,0,1,High
S00319,0.058823529,0,0,2,0.255623722,0,0.608695652,0.775510204,0.983050847,2,0.304347826,1,0.25,1,Low
S00320,0.735294118,0,0,1,0.90797546,0.333333333,0.927536232,0.551020408,0.762711864,0,0.782608696,2,0.25,0,High
S00321,0.147058824,0,1,1,0.169734151,0.333333333,0.086956522,0.469387755,0.915254237,1,0.898550725,0,0.5,0,High
S00322,0.764705882,0,2,0,0.889570552,0,0.695652174,0.571428571,0.271186441,0,0.985507246,2,0.75,0,High
S00323,0,1,2,3,0.701431493,0,0.826086957,0.632653061,0.644067797,2,0,0,1,0,
S00324,0.852941176,0,1,4,0.889570552,0.666666667,0.202898551,0.93877551,0.474576271,1,0.68115942,0,0.5,1,Medium
S00325,0.558823529,1,2,4,0.314928425,0.333333333,0.637681159,0.571428571,0.288135593,0,0.434782609,2,0.25,0,Low
S00326,0.617647059,1,2,1,0.404907975,0.666666667,0.130434783,1,0.423728814,0,0.057971014,0,1,0,Low
S00327,0.147058824,1,1,4,0.441717791,1,0.956521739,0.979591837,0.355932203,2,0.768115942,1,0.75,0,High
S00328,0.794117647,0,2,1,0.683026585,0.333333333,0.927536232,0.020408163,0.016949153,1,0.043478261,1,0,0,Low
S00329,0.205882353,0,2,4,0.54601227,1,0.289855072,0.387755102,0.796610169,1,0.797101449,1,0.75,0,High
S00330,0.735294118,1,2,4,0.987730061,0.666666667,0.188405797,0.040816327,0,1,0.391304348,0,0.25,0,Low
S00331,0,1,2,2,0.691206544,0,0.956521739,0.408163265,0.610169492,0,0.231884058,3,1,1,Low
S00332,0.176470588,0,2,3,0.161554192,0.333333333,0.811594203,0.387755102,0.881355932,0,0.826086957,2,0,1,High
S00333,0.970588235,0,2,3,0.562372188,0,0.797101449,0.632653061,0.915254237,0,0.536231884,2,1,1,Medium
S00334,0.852941176,0,2,1,0.621676892,0.666666667,0.289855072,0.428571429,0.423728814,2,0.217391304,2,0,0,Low
S00335,0.205882353,1,0,4,0.224948875,0.333333333,0.014492754,0.326530612,0.13559322,2,0.710144928,0,0.75,0,Medium
S00336,0.352941176,2,2,2,0.498977505,0.666666667,0.333333333,0.979591837,0.033898305,2,0.884057971,0,0.25,0,High
S00337,0.941176471,1,0,0,0.449897751,0.333333333,0.043478261,0.93877551,0.86440678,2,0.492753623,1,0.25,0,Low
S00338,0.470588235,0,2,1,0.222903885,1,0.391304348,0.591836735,0.694915254,2,0.304347826,2,0.5,0,Low
S00339,0.176470588,0,1,2,0.672801636,1,0.072463768,0.428571429,0.338983051,0,0.594202899,3,1,0,Medium
S00340,0.588235294,0,1,3,0.965235174,0.666666667,0.594202899,0.714285714,0.644067797,0,0.086956522,3,0,0,Low
S00341,0.911764706,0,2,0,0.110429448,0.333333333,0.898550725,0.367346939,0.13559322,0,0.289855072,2,1,0,Low
S00342,0.882352941,1,0,0,0.680981595,0.666666667,0.072463768,0,0.406779661,2,0.47826087,0,0.5,0,Low
S00343,0.264705882,1,2,0,0.664621677,1,0.463768116,1,0.627118644,1,0.623188406,0,0.75,0,Medium
S00344,0.147058824,0,2,3,0.629856851,0.666666667,0.652173913,0.081632653,0.966101695,2,0.057971014,3,0.75,0,Low
S00345,0.852941176,0,2,0,0.883435583,0,0.579710145,0.959183673,0.694915254,0,0.15942029,3,0,1,Low
S00346,0.911764706,1,1,1,0.008179959,1,0,1,0.203389831,2,0.217391304,1,0.75,0,Low
S00347,0.5,0,2,2,0.503067485,0.333333333,0.449275362,0.734693878,0.881355932,1,0.31884058,0,0.25,0,Low
S00348,0.264705882,0,2,0,0.053169734,0,0.898550725,0.693877551,0.152542373,1,0.333333333,2,0,0,Low
S00349,0.352941176,0,0,3,0.948875256,0,0.811594203,0.87755102,0.86440678,0,0.391304348,2,0.75,0,Low
S00350,1,1,0,2,0.82208589,0.333333333,0.608695652,0.224489796,0.610169492,2,0.144927536,2,0.25,0,Low
S00351,0.794117647,0,2,3,0.766871166,0.333333333,0.115942029,0.204081633,0.711864407,2,0.739130435,2,0.25,1,Medium
S00352,0.911764706,1,2,0,0.803680982,0.333333333,0.246376812,0.632653061,0.813559322,2,0.144927536,0,0.75,1,Low
S00353,0.823529412,1,2,4,0.901840491,0,0.333333333,0.673469388,0.525423729,0,0.971014493,2,0.75,0,High
S00354,0.705882353,0,2,4,0.255623722,1,0,0.836734694,0.254237288,0,0.898550725,1,0.25,0,High
S00355,0.823529412,0,0,1,0.216768916,1,0.434782609,0.285714286,0.203389831,0,0.811594203,1,0,0,High
S00356,0.352941176,1,0,3,0.967280164,0.666666667,0.173913043,0.959183673,0.033898305,2,0.985507246,1,0,0,High
S00357,0.735294118,1,2,1,0.482617587,1,0.260869565,0.020408163,0.915254237,2,0.289855072,2,0.5,0,Low
S00358,0.794117647,0,0,2,0.139059305,0,0.942028986,0.93877551,0.610169492,2,0.391304348,1,0,0,Low
S00359,0.352941176,0,0,3,0.145194274,1,0.260869565,0.795918367,0,0,0.536231884,0,0.25,0,Medium
S00360,0.529411765,0,2,2,0.625766871,0,0.391304348,0.489795918,0.169491525,2,0.608695652,2,1,0,Medium
S00361,0.411764706,1,0,3,0.944785276,0.333333333,0.739130435,0.040816327,0.745762712,2,0.333333333,2,1,0,Low
S00362,0.794117647,0,0,1,0.010224949,1,0.623188406,0.775510204,0.118644068,0,0.855072464,0,0.5,0,High
S00363,0.911764706,1,2,3,0.803680982,1,0.086956522,0.755102041,0.186440678,0,0.086956522,3,0.5,0,Low
S00364,0.970588235,1,2,0,0.650306748,1,0.52173913,0.591836735,0.372881356,0,0.579710145,3,1,0,Medium
S00365,1,0,2,3,0.72392638,0.333333333,0.014492754,0.06122449,0.559322034,0,0.971014493,3,0,0,High
S00366,0.911764706,0,2,4,0.674846626,0.666666667,0.913043478,0.367346939,0.457627119,2,0.275362319,0,1,0,Low
S00367,0.617647059,1,2,2,0.45603272,0.666666667,0.710144928,0.244897959,0.491525424,2,0.652173913,2,0.75,0,Medium
S00368,0.852941176,0,2,1,0.370143149,0,0.826086957,0.142857143,0.525423729,2,0.492753623,2,0.25,0,Low
S00369,0.264705882,0,2,4,0.805725971,0.333333333,0.768115942,0.551020408,0.288135593,2,0.449275362,2,0.25,0,Low
S00370,0.588235294,1,2,0,0.478527607,0,0.217391304,0.06122449,1,1,0.260869565,2,0.75,0,Low
S00371,0.764705882,1,2,1,0.26993865,0.333333333,0.797101449,0.734693878,0.559322034,2,0.028985507,1,0.5,0,Low
S00372,0.970588235,2,2,0,0.558282209,0,0.710144928,0.551020408,0.728813559,2,0.304347826,3,1,1,Low
S00373,0.088235294,1,1,3,0.018404908,0.666666667,0.782608696,0.020408163,0.372881356,0,0.420289855,3,0.75,0,Low
S00374,0.470588235,0,0,2,0.402862986,0,0.449275362,0.387755102,0.271186441,2,0.376811594,1,1,0,Low
S00375,0.117647059,0,2,1,0.096114519,0.666666667,0.260869565,0.551020408,0.779661017,2,0.84057971,1,0.75,0,High
S00376,0.411764706,0,2,2,0.793456033,0,0.52173913,0.428571429,0.525423729,2,0.304347826,3,0.25,0,Low
S00377,0.970588235,0,1,2,0.126789366,0.666666667,0.130434783,0.06122449,0.152542373,2,0.768115942,0,0.5,0,High
S00378,0.323529412,1,1,0,0.061349693,0.333333333,0.173913043,0.510204082,0.694915254,2,0.115942029,0,0.75,0,Low
S00379,0.558823529,1,0,4,0.850715746,1,0.028985507,0.265306122,0.305084746,2,0.550724638,2,0,0,Medium
S00380,0.676470588,1,1,1,0.468302658,0.666666667,0.014492754,0.918367347,0.593220339,2,0.347826087,3,0.25,0,Low
S00381,0.205882353,0,2,4,0.408997955,0.333333333,0.15942029,0.428571429,0.101694915,2,0.231884058,2,0.5,0,Low
S00382,0.176470588,1,2,4,0.259713701,0.666666667,0.260869565,0.204081633,0.305084746,2,0.666666667,3,0,1,Medium
S00383,0.735294118,1,0,0,0.899795501,0.666666667,0.724637681,0.387755102,0.186440678,2,0.768115942,1,0.25,0,High
S00384,0.705882353,1,2,4,0.680981595,1,0.695652174,0.755102041,0.610169492,2,0.768115942,2,0.75,0,High
S00385,0.911764706,0,1,1,0.873210634,1,0.376811594,0.020408163,1,1,0.52173913,2,0,0,Medium
S00386,0.205882353,1,2,1,0.580777096,0.666666667,0.565217391,0.87755102,0.694915254,2,0.231884058,1,0.5,0,Low
S00387,0.264705882,1,2,3,0.537832311,1,0.420289855,0.367346939,0.491525424,2,0.101449275,2,0.75,1,Low
S00388,0.970588235,2,1,3,0.791411043,0,0.52173913,0.183673469,0.389830508,0,0.536231884,1,1,0,Medium
S00389,0.588235294,1,0,0,0.521472393,1,0.15942029,0.836734694,0.288135593,0,0.217391304,2,0.5,0,Low
S00390,0.029411765,1,1,4,0.478527607,0,0.623188406,0.836734694,0.237288136,2,0.695652174,3,0.25,0,Medium
S00391,0.176470588,1,1,3,0.079754601,0.333333333,0.028985507,0.469387755,0.152542373,0,0.811594203,2,0.25,1,High
S00392,0.323529412,1,1,3,0.789366053,1,0.956521739,0.653061224,0.525423729,0,0.594202899,3,0.5,0,Medium
S00393,0.617647059,1,2,1,0.196319018,0,0.855072464,0,0.915254237,2,0.405797101,1,0.75,0,Low
S00394,0.264705882,0,0,3,0.316973415,1,0.47826087,0.081632653,0.796610169,1,0.927536232,0,1,0,High
S00395,0.852941176,1,2,1,0.601226994,0,0.057971014,0.448979592,0.355932203,2,0.362318841,1,0.75,1,Low
S00396,0.647058824,0,2,0,0.709611452,0,0.782608696,0.632653061,0.779661017,0,0.753623188,3,0.5,0,High
S00397,0.588235294,0,0,3,0.903885481,0.666666667,0.043478261,0.714285714,0.440677966,0,0.579710145,1,0.75,0,Medium
S00398,0.852941176,1,0,4,0.605316973,0,0.304347826,0.183673469,0.457627119,2,0.115942029,3,0.75,0,Low
S00399,0.970588235,0,0,1,0.124744376,1,0.869565217,0.857142857,0.423728814,2,0.260869565,2,1,0,Low
S00400,0.058823529,0,2,2,0.701431493,0.666666667,0.101449275,0.306122449,0.983050847,2,0.942028986,1,0.5,0,High
S00401,0.911764706,0,0,1,0.687116564,1,0.130434783,0.571428571,0.694915254,0,0.768115942,1,0,0,High
S00402,0.088235294,1,2,2,0.566462168,0.666666667,0.695652174,0.081632653,0.915254237,2,0.028985507,3,0,1,Low
S00403,0.823529412,0,2,0,0.601226994,1,0.115942029,0.897959184,0.813559322,0,0.884057971,1,0,0,High
S00404,0.352941176,2,1,4,0.265848671,0.333333333,0.536231884,0.816326531,0.355932203,2,0.115942029,2,0.25,0,Low
S00405,0.705882353,0,2,3,0.750511247,1,0.971014493,0.571428571,0.033898305,0,0.188405797,3,0.75,0,Low
S00406,0.941176471,0,0,2,0.660531697,0,0.565217391,0.755102041,0.610169492,2,0.47826087,3,0.25,0,Low
S00407,0.676470588,1,2,2,0.846625767,0.666666667,0.130434783,0.836734694,0.440677966,2,0.898550725,1,0.75,0,High
S00408,0.147058824,0,1,1,0.807770961,1,0.623188406,0.06122449,0.796610169,2,0.31884058,2,0.5,1,Low
S00409,0.411764706,0,1,1,0.460122699,0,0.405797101,0.959183673,0.338983051,0,0.144927536,2,0,0,Low
S00410,0.852941176,1,2,0,0.535787321,0,0.84057971,0.755102041,0.220338983,0,0.956521739,1,0.5,0,High
S00411,0.558823529,1,2,3,0.494887526,1,0.391304348,0.102040816,0.084745763,2,0.666666667,1,0.5,0,Medium
S00412,0.941176471,0,2,1,0.259713701,0,0.057971014,0.632653061,0.677966102,0,0.710144928,0,0,0,Medium
S00413,0.852941176,1,2,4,0.560327198,1,0.869565217,0.714285714,0.508474576,0,0.391304348,0,0.75,0,Low
S00414,0.529411765,0,0,4,0.811860941,1,0.202898551,0.653061224,0.898305085,2,0.202898551,2,0,0,Low
S00415,0.264705882,1,2,0,0.799591002,1,0.202898551,0.795918367,0.288135593,2,0.695652174,2,0.5,0,Medium
S00416,0.647058824,0,0,4,0.517382413,0.333333333,0.797101449,0.204081633,0.745762712,2,0.971014493,1,1,0,High
S00417,0.264705882,0,0,3,0.981595092,0.333333333,0.057971014,0.489795918,0.93220339,2,0.536231884,1,0.75,0,Medium
S00418,0.147058824,0,1,0,0.834355828,1,0.043478261,0.653061224,0.762711864,0,0.376811594,1,1,0,Low
S00419,0.794117647,1,0,4,0.629856851,0.666666667,0.637681159,0.530612245,0.084745763,1,0.188405797,2,0,0,Low
S00420,0.5,0,2,0,0.047034765,0.666666667,0.043478261,0.081632653,0.779661017,2,0.304347826,3,0.75,0,Low
S00421,0.470588235,0,2,4,0.310838446,0.333333333,0.202898551,0.489795918,0.033898305,0,0.405797101,2,0.75,0,Low
S00422,0.382352941,0,1,4,0.245398773,0.666666667,0.217391304,0.387755102,0.983050847,1,0.971014493,1,0.5,0,High
S00423,0,1,2,4,0.507157464,0,0.855072464,0.714285714,0.627118644,1,0.289855072,3,0,0,Low
S00424,0.911764706,1,1,0,0.648261759,0.333333333,0.927536232,0.734693878,0.440677966,1,0.217391304,1,1,1,Low
S00425,0.264705882,0,2,2,0.496932515,1,0.072463768,1,0.915254237,1,0.913043478,1,0.5,0,High
S00426,0.323529412,0,2,0,0.265848671,0.666666667,0.246376812,0.816326531,0.389830508,2,0.971014493,1,0.25,0,High
S00427,0.411764706,0,2,0,0.554192229,0.666666667,0.420289855,0.163265306,0.610169492,2,0.304347826,3,0.5,0,Low
S00428,0.088235294,1,2,2,0.09202454,1,0.217391304,0.755102041,0.338983051,2,0.84057971,3,0.75,1,High
S00429,0.676470588,1,2,1,0.867075665,0,0.768115942,0.469387755,0.779661017,2,0.101449275,0,0,1,Low
S00430,0.911764706,0,0,3,0.742331288,0,0.217391304,0.959183673,0.93220339,1,0.028985507,2,1,1,Low
S00431,0.029411765,1,0,4,0.18404908,1,0.84057971,0.285714286,0.898305085,1,0.608695652,0,0.75,0,Medium
